gage_id,latitude,longitude,basin_area,gage_type,num_years,start_year,end_year,Qann_slp,Qann_rho,Qann_pval,Qwin_slp,Qwin_rho,Qwin_pval,Qspr_slp,Qspr_rho,Qspr_pval,Qsum_slp,Qsum_rho,Qsum_pval,Qfal_slp,Qfal_rho,Qfal_pval,Q5_slp,Q5_rho,Q5_pval,Q10_slp,Q10_rho,Q10_pval,Q20_slp,Q20_rho,Q20_pval,Q50_slp,Q50_rho,Q50_pval,Q70_slp,Q70_rho,Q70_pval,Q90_slp,Q90_rho,Q90_pval,Q95_slp,Q95_rho,Q95_pval,FDCall_slp,FDC90_slp,FDCmid_slp,FDCall_rho,FDCall_pval,FDC90th_rho,FDC90th_pval,FDCmid_rho,FDCmid_pval,flashinessRB_slp,flashinessRB_rho,flashinessRB_pval,D5_day_slp,D5_day_rho,D5_day_pval,D5_day_historical_avg,D10_day_slp,D10_day_rho,D10_day_pval,D10_day_historical_avg,D20_day_slp,D20_day_rho,D20_day_pval,D20_day_historical_avg,D30_day_slp,D30_day_rho,D30_day_pval,D30_day_historical_avg,D40_day_slp,D40_day_rho,D40_day_pval,D40_day_historical_avg,D50_day_slp,D50_day_rho,D50_day_pval,D50_day_historical_avg,D60_day_slp,D60_day_rho,D60_day_pval,D60_day_historical_avg,D70_day_slp,D70_day_rho,D70_day_pval,D70_day_historical_avg,D80_day_slp,D80_day_rho,D80_day_pval,D80_day_historical_avg,D90_day_slp,D90_day_rho,D90_day_pval,D90_day_historical_avg,D95_day_slp,D95_day_rho,D95_day_pval,D95_day_historical_avg,num_upstream_basins
15022000,56.212978,-131.638358,172.8,USGS,32,1973,2004,0.0106054543546776,0.210043988269795,0.247500835908202,0.0293388204898935,0.224706744868035,0.215433785919873,0.0447439894710114,0.266495601173021,0.140150509035053,0.0231676611269529,0.100403225806452,0.589635733076722,0.061407700844038,0.187096774193548,0.312144067981375,-0.00810149262854569,-0.239369501466276,0.186366558407965,-0.00831443986170765,-0.193033917084015,0.289820320737275,0.000548067945941052,-0.0106324474747131,0.953943979808072,-0.00980657560467776,-0.0432551319648094,0.813843350773456,-0.00450417392882732,0.0825082563725805,0.653478960035829,0.0460434165000877,0.287023460410557,0.111264042037675,0.089922587418199,0.339809384164223,0.0576501489176791,-0.00127335249050604,-0.00321804918469716,0.0040346468488661,-0.0667155425219941,0.715932820686707,-0.0282258064516129,0.878180359919894,0.146260997067449,0.422843845841448,0.00267864323015328,0.373533724340176,0.0359558553607445,-0.166666666666667,-0.07702389392909,0.680456432871933,59,-0.04,-0.0387252956073695,0.836142465494691,103,-0.0833333333333333,-0.103232533889683,0.580513669566469,144,-0.285714285714286,-0.22785077190722,0.217657607042417,166,-0.181818181818182,-0.169899336597306,0.360846200729801,186,0,-0.0280609911518474,0.880886267296478,206,0.230769230769231,0.110381488621135,0.554430957167137,231,0,0.0656766449659956,0.725570034433778,255,0.217391304347826,0.168113102744654,0.365991738942873,277,0.133333333333333,0.0890460385034412,0.633816814325247,302,0.0625,0.0304589045284956,0.870788975246446,325,1
15052000,58.391343,-134.422606,32,USGS,24,1973,2024,0.0225435555376284,-0.0426086956521739,0.843600684968989,0.0474952585482148,0.371304347826087,0.0748213684575652,0.0526036995732597,0.204347826086957,0.336559928740819,0.135052354783461,0.13304347826087,0.533845772177539,-0.0377425671036889,-0.34695652173913,0.0972028964341335,0.000783178041518766,0.194782608695652,0.360062143817086,0.00100311269838404,0.237391304347826,0.262790610562649,-0.00103447186005686,0.194824966553866,0.361623114583331,-0.00369761762634762,0.152173913043478,0.476082846659261,-0.0333997099322226,-0.143975655203424,0.502098940649296,0.071956860534173,-0.0156521739130435,0.943264805825545,0.180237082088826,-0.0391304347826087,0.856360276947823,0.00735557555219097,-0.0134098053346915,0.025413895602382,0.235652173913043,0.266385323479796,-0.0843478260869565,0.69437629919391,0.456521739130435,0.0260860743710409,0.000284637963941278,0.0565217391304348,0.792981802433111,-0.888888888888889,-0.428369749842267,0.0466983167953187,128,-0.666666666666667,-0.410084119620637,0.0580218465709968,148,-0.6,-0.539639761978989,0.00953924221791235,172,-0.666666666666667,-0.523042648704956,0.0124978077174032,188,-0.666666666666667,-0.534280707518885,0.0104237815377413,202,-0.4,-0.326728376350343,0.137776811572547,217,-0.166666666666667,-0.037340950155281,0.868961290479348,231,-0.25,-0.0770105011848294,0.733379845639818,244,-0.30952380952381,-0.0416125189288239,0.857864868890074,260,0.353846153846154,0.165095951071449,0.474504838362327,279,0.894871794871795,0.252275896005995,0.269919193006552,295,1
15055500,58.851624,-134.710401,67.8,USGS,28,1997,2024,6.45968222564754e-05,0.0766283524904215,0.697453327870947,0.00760884083534847,0.136836343732895,0.485825881942925,-0.0196490118977647,0.257252326217843,0.185687161075186,-0.00818250878269262,-0.113300492610837,0.56446942679075,0.0186622275925215,-0.0333880678708265,0.866224756045482,-0.00427842464120453,0.0169746763116605,0.931679191998315,-0.00457770253600029,0.181743535299885,0.354658383520672,-0.00632389350639253,0.171866447728517,0.38020576728123,-0.0155347002939442,0.121527303724622,0.537872346724708,-0.00899561901894664,-0.046530724399067,0.814116399269406,0.0314634341797741,0.0563765736179529,0.775255294000305,0.0525546006511322,0.126436781609195,0.519860605170309,0.00111698028979195,-0.029150141094887,0.00567242727986391,0.0175150519978106,0.930118674479384,-0.354679802955665,0.0647044914772604,0.0985221674876847,0.616662663370771,0.00104347920868922,0.450465243568692,0.0170156998305244,-0.9,-0.254656500421025,0.19988542648547,75,-0.5,-0.304401205457672,0.122644231151804,123,-0.5,-0.424446384849074,0.0273381812809492,150,-0.25,-0.229287947482585,0.249959903056353,167,-0.222222222222222,-0.292939179624127,0.138105194132869,183,-0.19047619047619,-0.196666545560346,0.325508950212245,202,-0.166666666666667,-0.117539472636567,0.559299064010088,224,-0.1,-0.0541368251386956,0.788553976336118,247,-0.0909090909090909,-0.0656990444510806,0.744741786437919,271,-0.0909090909090909,-0.105118471121729,0.601799078666422,297,0.222222222222222,0.0485867351987061,0.809818878784419,320,1
15056210,59.511618,-135.346275,472.3,USGS,27,1973,2024,0.0251058483025517,0.476190476190476,0.0128877921348171,0.00899937107989611,0.461538461538462,0.0162802373551635,0.0346705690581708,0.450940170940171,0.0217778005300055,0.0440774697489551,0.412649572649573,0.0371746598884908,0.011176728416439,0.120879120879121,0.546581041474111,0.00381158210266546,0.396212121044232,0.0407607456989373,0.00497639084131516,0.434809180574987,0.0234195325693267,0.00697042014962211,0.451534122189436,0.0180679362898532,0.0220324567254492,0.597771339585473,0.000992005502454944,0.0640279798926309,0.468253968253968,0.0146430401539869,0.0406282141438492,0.443833943833944,0.0213412432419714,0.0260914738185896,0.383394383394383,0.0492398527278802,0.00473319467997544,-0.00362000041891198,0.00462962336374965,0.313797313797314,0.111130385931344,-0.014041514041514,0.945385506964834,0.231990231990232,0.243180499721445,0.000273922569085956,0.214285714285714,0.281812123034388,-0.294117647058824,-0.413828809722085,0.0355877394573003,126,-0.297872340425532,-0.511644585705809,0.00754667368170295,147,-0.195121951219512,-0.298784362753377,0.138156599674106,167,-0.2,-0.383709114210387,0.0529748319002752,182,-0.133333333333333,-0.317723798066029,0.113717268952824,195,-0.127659574468085,-0.281454606654799,0.163647899475691,208,-0.133333333333333,-0.263375740056619,0.193599236158704,221,-0.142857142857143,-0.15843696862781,0.439496865540289,235,-0.1,-0.033555937796341,0.870728804424672,251,0.0833333333333333,0.0903800915891935,0.660599741850871,273,0.0555555555555556,0.0157480462617534,0.939136774566798,291,4
15072000,55.391604,-131.195583,91.2,USGS,52,1973,2024,0.0378372369421821,0.227012720908392,0.105531263728709,0.0640961462174163,0.30342354648681,0.0291696232485736,-0.00361594905673702,-0.00760180995475113,0.95787284890998,-0.00123152425079135,0.00479638009049774,0.97350559200502,0.05937051662877,0.153333902501494,0.276919498674253,0.0293410055874379,0.34881536851421,0.0112656208545822,0.0285778776703767,0.315218783638346,0.0228346944623625,0.0316258430592666,0.277310565887689,0.046554777082325,0.0393058487252321,0.238782395332562,0.0882345698129071,0.0323630961193946,0.174211863180278,0.216758853172474,0.0672702764239103,0.217109194911637,0.121947478784874,0.0995612848139871,0.235218783565451,0.0932305768614157,0.00241161276696915,0.0104347326982589,0.00227611416303062,0.306923930675318,0.0272916683133819,0.130538717664134,0.355254446103091,0.224280713736874,0.109878400437215,-0.00138491917323437,-0.624105642256903,2.28956972668397e-06,-0.130434782608696,-0.162610673641302,0.254248384725742,23,-0.388888888888889,-0.335407963199877,0.016125507176369,41,-0.25,-0.136658906071145,0.338950332217887,90,-0.2,-0.107690923789442,0.451935327557426,125,-0.2,-0.116422241926319,0.415884905464818,162,0.128205128205128,0.0472052512652566,0.742201834926991,205,-0.0666666666666667,-0.0349582364881586,0.807589447233019,247,-0.142857142857143,-0.0727782954953076,0.611783065571193,276,-0.113636363636364,-0.0797826763146671,0.577851606213701,301,-0.105263157894737,-0.0914009021523197,0.523546368756553,328,-0.117647058823529,-0.179430345851384,0.207714125895757,344,1
15085100,55.395194,-132.408627,15.3,USGS,46,1973,2018,0.0120565930558777,0.171507863089732,0.253533704358581,0.0368352195221101,0.191859389454209,0.200839786480448,-0.00211703880132949,-0.0782608695652174,0.604104506022437,0.00319363559698024,0.0130126426148628,0.931643332411351,0.00792050658471874,0.0619796484736355,0.681528665630023,-0.00313995384294673,-0.111505134346394,0.460662044072964,-0.00351089047563708,-0.134398323356509,0.373198829812324,-0.00339290552658869,-0.0805750134198547,0.594508850512897,-0.00442936642135523,-0.0411588728893824,0.785940617897965,-0.00505735718994472,0.0484268992808997,0.749274798903281,0.0525477784315425,0.243663274745606,0.102715952409987,0.110062088126857,0.257978969563588,0.0834551701114429,-0.00322715975406772,0.000355653763739205,-0.00203148191206452,-0.216281221091582,0.148506037514475,0.0246068455134135,0.8708476908388,-0.116127042861548,0.440916991306531,0.00220040936195698,0.313598519888992,0.034271130124743,-0.230769230769231,-0.339743720034977,0.0224113452568413,18,-0.288018433179724,-0.311074556710302,0.0375305044146066,32,-0.381962864721485,-0.225592784926967,0.136218860602811,64,-0.285714285714286,-0.155787680337375,0.306826529157843,97,0,-0.0301093690846951,0.844343695565543,135,0.0739247311827957,-0.003623427111098,0.981153525717249,198,-0.3125,-0.137669708930359,0.367145522101419,254,-0.142857142857143,-0.123038427736559,0.420700168917885,293,-0.0690476190476191,-0.0392260388964349,0.79808212322382,316,-0.131182795698925,-0.135183251062586,0.375945123520785,338,-0.0151515151515152,-0.0854343284085381,0.576840734726807,348,1
15087690,57.066582,-135.296763,27.5,USGS,23,1980,2006,-0.0983458510061688,-0.358695652173913,0.0934261857448003,-0.0362678270979963,-0.0177865612648221,0.937030280993332,-0.110596954689672,-0.490909090909091,0.0252514643600972,-0.0643285708418491,-0.241558441558442,0.29011027976395,0.0236355934045489,0.0728402032749859,0.747085806984358,-0.0442352640082498,-0.586956521739131,0.00383211708715202,-0.0510070586473091,-0.569451379507807,0.00456513574816549,-0.0460218879846429,-0.489735719551724,0.0176912768261351,-0.0376548903515876,-0.202819843450714,0.353333115174791,-0.0707508449422151,-0.231225296442688,0.287069408549993,-0.226516364847506,-0.353754940711462,0.0982792168432115,-0.371904677357514,-0.398221343873518,0.0608659746070666,-0.00219174755205693,0.00390285741539341,0.00047639390054929,-0.0513833992094862,0.816078946762071,0.033596837944664,0.879773721589254,0.0148221343873518,0.947808971564988,-0.0021030256663224,-0.193675889328063,0.374199876117902,0.272727272727273,0.380116188812394,0.108419556974419,21,-0.25,-0.041264282804445,0.866798447972877,46,0.7,0.179262139760932,0.462754579256205,97,1,0.428634539791041,0.0670881597938267,144,2.25,0.531578947368421,0.0207625363621823,189,1.625,0.457218122119848,0.0490508060939404,230,1.11111111111111,0.470175438596491,0.0438808632485433,259,1.59090909090909,0.626865913241994,0.00407458678690264,281,1.125,0.497805284045113,0.0300895742760229,301,0.736842105263158,0.339192087979018,0.15541641853815,331,0.5,0.37148117612036,0.117356069673992,343,1
15106920,57.662435,-135.186782,26.7,USGS,34,1973,2007,-0.0117383533640848,-0.142245989304813,0.420737361241199,0.0350300760439399,0.195416348357525,0.26691493972352,-0.0302606693690994,-0.186163101604278,0.298306308345783,-0.0489583010448475,-0.359291443850267,0.0407042276352888,0.0176420864550548,0.144385026737968,0.413724290540479,0.00171966369139807,0.102791654641753,0.562933391276228,0.00280766982275491,0.0960038953566951,0.589124202176052,0.0052088327369309,0.0958936009511657,0.589554159754389,-0.00500739792175744,-0.0810211841110659,0.648742482535143,-0.0197733630352518,-0.17269046071522,0.328742957772102,-0.0594740672176173,-0.291978609625668,0.0940128199521914,-0.0511089217616718,-0.185943468296409,0.291147723604223,0.00355773667891763,0.0123257743620635,0.00653560803353179,0.300534759358289,0.0844445634471543,0.094881588999236,0.592209512907232,0.19083269671505,0.278467994786847,0.00193774963387758,0.293200916730328,0.0925968561846614,-0.117647058823529,-0.101948205263906,0.585256503046461,26,-0.5,-0.140135094975701,0.452112502312517,53,0.05,-0.0669489830107382,0.720463114473128,94,0.222222222222222,0.0494350443499413,0.791708144469273,123,0.866666666666667,0.249924388813285,0.1751087108473,158,2.14814814814815,0.363379721040211,0.0444999929930431,208,1.375,0.424853819988979,0.0172006586790961,251,0.8125,0.381682539135398,0.0341119649555378,282,0.434782608695652,0.426163685766545,0.0168243476698907,303,0.571428571428571,0.333232620302007,0.0669704181725976,330,0.454545454545455,0.370520364294364,0.0401819210705472,344,1
15129500,59.586366,-139.494188,93.1,USGS,37,1988,2024,0.0197230261702353,0.11190137505927,0.50823822502749,0.00708179745740452,0.152678994784258,0.365593786728641,-0.0214112504888306,-0.129445234708393,0.443662227548405,0.0418693744302426,0.222380275011854,0.185257912597475,0.0366130247958495,0.00782361308677098,0.96371123871663,-0.0146925053894428,-0.160739687055477,0.340581418353701,-0.0169238532865153,-0.153627311522048,0.362594920648774,-0.0152375860191088,-0.184706581025349,0.273773356086489,0.00106536504369508,0.0349816220404152,0.837146854414257,0.0263450445834439,0.146752015173068,0.384674106235032,0.090183462459033,0.159326655487043,0.346234438388968,0.0968105314472105,0.155998103366524,0.355163226688062,-0.00611191047339744,-0.0227099656685101,-0.00623629436237862,-0.348032242769085,0.0353907767835768,-0.21384542437174,0.203035903420321,-0.429113323850166,0.0085383129619791,0.00114686718649117,0.417733522996681,0.010628075587266,-0.181818181818182,-0.260718655665977,0.124586394220504,22,-0.491379310344828,-0.342496654877717,0.0408782464665148,42,-0.0773809523809524,-0.0323224572974623,0.851551513690647,92,0.166122004357298,0.116776112740708,0.497609671910548,135,0.233031674208145,0.0685037433128841,0.691379491203318,186,0,0.0167364025405015,0.922820796990575,228,-0.162280701754386,-0.0753672134388862,0.662208156592678,257,-0.0151515151515152,-0.0153241929019841,0.929316091089973,280,0,-0.0155787316886722,0.928145025059034,303,-0.0851449275362319,-0.109386137876084,0.525386424188629,329,-0.174442190669371,-0.176758661261798,0.302413438159059,345,1
15129600,59.523587,-139.745273,6.1,USGS,22,1991,2012,-0.0760369352144722,-0.159796725014116,0.475780705047173,-0.0304892791062477,-0.0513833992094862,0.820705175048451,-0.107579866722265,-0.277922077922078,0.221707130967851,0.0137333518540825,-0.0116883116883117,0.961751757437391,0.00889788061431845,0.0592885375494071,0.793372294833224,-0.0851101613374003,-0.447769621682665,0.037957524289565,-0.0956624059073259,-0.470355731225296,0.0284940676240558,-0.106243298900093,-0.45115753811406,0.0363968851268159,-0.0881148486895876,-0.313227235014105,0.155776339698255,-0.0574259334384206,-0.0948884533743404,0.674458532676685,-0.0636357338678157,-0.131036435612184,0.561068865466991,-0.00161925868236556,-0.038961038961039,0.864063931181214,-0.0306110889464488,-0.0177390481231283,-0.0396522625278158,-0.464709203839639,0.0306589932034184,-0.0412196499153021,0.856147866221346,-0.477131564088086,0.0260606373180838,0.000212572933641993,0.0660643704121965,0.770132297189237,-0.0333333333333333,-0.0581356465664557,0.807652723438367,22,-0.211111111111111,-0.141513074773128,0.551760888260219,39,0.25,0.0285821757708199,0.904786769261553,79,3.38181818181818,0.324812030075188,0.162246024550092,123,2.6,0.16998872958435,0.473680280652264,184,1.13368983957219,0.172245217145204,0.46774108299012,233,0.857843137254902,0.246895151731841,0.293989287109257,270,0.811764705882353,0.254903120573564,0.278097620067232,296,0.333333333333333,0.172374968739608,0.46740072061509,317,0.0277777777777778,0.0346255395721484,0.884772307936585,338,0.0982142857142857,0.0980767628622867,0.680805029014594,350,1
