from_metric,to_metric,mean_slope,trend_slope,from_category,to_category,n_gages_mean,n_gages_trend
Q30,Flow_Reversals_fall,0.100867842464593,0,Flow Percentiles,Flow Reversals,5691,5691
Q30,BFI_Eckhardt,0.462737753101852,0.175728387169537,Flow Percentiles,Baseflow,5691,5691
Q30,BFI_LyneHollick,0.39404292932654,0.170707329976464,Flow Percentiles,Baseflow,5691,5691
Q30,log_a_pointcloud,-1.62969893915581,-0.0911492612839507,Flow Percentiles,Recession,974,974
Q30,log_a_events,-1.51321818385909,-0.392955254878305,Flow Percentiles,Recession,1350,1350
Q30,b_pointcloud,1.01256594403924,0.0727067123423804,Flow Percentiles,Recession,974,974
Q30,b_events,0.956628904197547,0.0992375131704859,Flow Percentiles,Recession,1350,1350
Q30,concavity,0.171310936564947,0.0288008670390894,Flow Percentiles,Recession,1350,1350
Q30,annual_runoff_ratio,0.816185443483369,0.514409669801216,Flow Percentiles,Runoff Ratios,5687,5687
Q30,winter_runoff_ratio,0.758905972991682,0.531093818824933,Flow Percentiles,Runoff Ratios,5687,5687
Q30,spring_runoff_ratio,0.902070075433446,0.3964032421067,Flow Percentiles,Runoff Ratios,5687,5687
Q30,summer_runoff_ratio,0.0884741942865649,0.0924424778843252,Flow Percentiles,Runoff Ratios,5687,5687
Q30,fall_runoff_ratio,0.527642485317512,0.434183286278784,Flow Percentiles,Runoff Ratios,5687,5687
Q30,elasticity,-0.747011442081587,-0.0711404067926875,Flow Percentiles,Elasticity,5687,5687
Q30,qp_slope_sd,0.00742788102646798,0.00583830519171513,Flow Percentiles,Q-P Seasonality,5687,5687
Q30,qp_bimodality,-0.824739656735471,-0.21203468429656,Flow Percentiles,Q-P Seasonality,5687,5687
Q30,avg_storage,-0.0248383342623499,-0.142212578673493,Flow Percentiles,Average Storage,5687,5687
Q40,Qann,0.970815837383638,0.777744514746454,Flow Percentiles,Flow Volume,5691,5691
Q40,Qwin,0.733335858948493,0.593169581281793,Flow Percentiles,Flow Volume,5691,5691
Q40,Qspr,1.13471214032763,0.489911842182495,Flow Percentiles,Flow Volume,5691,5691
Q40,Qsum,0.516989986088837,0.437093314896699,Flow Percentiles,Flow Volume,5691,5691
Q40,Qfal,0.693020291813131,0.444939459115251,Flow Percentiles,Flow Volume,5691,5691
Q40,Q1,0.72672279394808,0.30668848686952,Flow Percentiles,Flow Percentiles,5691,5691
Q40,Q5,0.806057653212581,0.387181962921959,Flow Percentiles,Flow Percentiles,5691,5691
Q40,Q10,0.86147307739994,0.50381694066081,Flow Percentiles,Flow Percentiles,5691,5691
Q40,Q20,0.928724700397231,0.676087366257464,Flow Percentiles,Flow Percentiles,5691,5691
Q40,Q25,0.954170964872545,0.7663352040061,Flow Percentiles,Flow Percentiles,5691,5691
Q40,Q30,0.974472665568766,0.848342135947414,Flow Percentiles,Flow Percentiles,5691,5691
Q40,Q50,1.00376375339612,1.02350432437899,Flow Percentiles,Flow Percentiles,5691,5691
Q40,Q60,0.989690542770063,0.863024367390197,Flow Percentiles,Flow Percentiles,5691,5691
Q40,Q70,0.961957613418595,0.669016533916566,Flow Percentiles,Flow Percentiles,5691,5691
Q40,Q75,0.947213061969131,0.593136997719161,Flow Percentiles,Flow Percentiles,5691,5691
Q40,Q80,0.933247269065224,0.569180446358235,Flow Percentiles,Flow Percentiles,5691,5691
Q40,Q90,0.904194576052336,0.476029998161659,Flow Percentiles,Flow Percentiles,5691,5691
Q40,Q95,0.86939903829374,0.422618767666639,Flow Percentiles,Flow Percentiles,5691,5691
Q40,Q99,0.747092667963657,0.305214493055562,Flow Percentiles,Flow Percentiles,5691,5691
Q40,Q95.Q10,0.82704890333037,0.334791694633456,Flow Percentiles,Flow Percentiles,5691,5691
Q40,FDCall,0.302771574425825,0.0790104602878358,Flow Percentiles,FDC,5691,5691
Q40,FDC90th,0.140347953176011,-0.0194500298720079,Flow Percentiles,FDC,5690,5690
Q40,FDCmid,0.237230128042831,0.0873835584544537,Flow Percentiles,FDC,5691,5691
Q40,flashinessRB,-0.131539855148523,-0.0459532746889652,Flow Percentiles,Flashiness,5691,5691
Q40,D5_day,-0.748925080211788,-0.185609485080844,Flow Percentiles,Flow Timing,5691,5691
Q40,D10_day,-0.783589801064957,-0.163187282734737,Flow Percentiles,Flow Timing,5691,5691
Q40,D20_day,-0.680432807611503,-0.109620550380783,Flow Percentiles,Flow Timing,5691,5691
Q40,D30_day,-0.584973191832037,-0.143737575606377,Flow Percentiles,Flow Timing,5691,5691
Q40,D40_day,-0.518167243536239,-0.108880023722878,Flow Percentiles,Flow Timing,5691,5691
Q40,D50_day,-0.465890079080534,-0.0583602948378215,Flow Percentiles,Flow Timing,5691,5691
Q40,D60_day,-0.416934216195671,0.00161782293372682,Flow Percentiles,Flow Timing,5691,5691
Q40,D70_day,-0.322437335884254,0.140772254658112,Flow Percentiles,Flow Timing,5691,5691
Q40,D80_day,-0.160190556295143,0.28053477952706,Flow Percentiles,Flow Timing,5691,5691
Q40,D90_day,0.106108361190743,0.31798691873842,Flow Percentiles,Flow Timing,5691,5691
Q40,D95_day,0.262926178037797,0.280436540377479,Flow Percentiles,Flow Timing,5691,5691
Q40,D25_to_D75,0.683930589216107,0.336585152219362,Flow Percentiles,Flow Timing,5691,5691
Q40,Dmax,-0.610757661530605,0,Flow Percentiles,Flow Timing,5691,5691
Q40,n_high_pulses_year,0.315622537648953,0,Flow Percentiles,Pulse Metrics,5691,5691
Q40,n_low_pulses_year,0.298490382465522,0,Flow Percentiles,Pulse Metrics,5691,5691
Q40,n_high_pulses_all,0.413386851057412,0,Flow Percentiles,Pulse Metrics,5691,5691
Q40,n_low_pulses_all,0.42733653476033,-0.0804662965085465,Flow Percentiles,Pulse Metrics,5691,5691
Q40,dur_high_pulses_year,-0.228690410984487,0,Flow Percentiles,Pulse Metrics,5691,5691
Q40,dur_low_pulses_year,-0.123045243754763,0,Flow Percentiles,Pulse Metrics,5634,5634
Q40,dur_high_pulses_all,-0.205610202631256,0.0377591465783779,Flow Percentiles,Pulse Metrics,5691,5691
Q40,dur_low_pulses_all,-0.170515874250165,-0.149687078092642,Flow Percentiles,Pulse Metrics,5378,5378
Q40,TQmean,0.701202736581779,0.287373896162631,Flow Percentiles,Pulse Metrics,5691,5691
Q40,Flow_Reversals_annual,0.0892953836238782,0.0568694903147868,Flow Percentiles,Flow Reversals,5691,5691
Q40,Flow_Reversals_winter,-0.018428198217879,0,Flow Percentiles,Flow Reversals,5691,5691
Q40,Flow_Reversals_spring,0.0572052365854669,0,Flow Percentiles,Flow Reversals,5691,5691
Q40,Flow_Reversals_summer,0.193486585557198,0,Flow Percentiles,Flow Reversals,5691,5691
Q40,Flow_Reversals_fall,0.108249089446844,0,Flow Percentiles,Flow Reversals,5691,5691
Q40,BFI_Eckhardt,0.369935301498405,0.143032003897074,Flow Percentiles,Baseflow,5691,5691
Q40,BFI_LyneHollick,0.296158066665514,0.132543027392943,Flow Percentiles,Baseflow,5691,5691
Q40,log_a_pointcloud,-1.49035726395314,-0.0963919388250854,Flow Percentiles,Recession,974,974
Q40,log_a_events,-1.41119126149002,-0.388971656404729,Flow Percentiles,Recession,1350,1350
Q40,b_pointcloud,0.824666874047393,0.0535241328406301,Flow Percentiles,Recession,974,974
Q40,b_events,0.763501800152254,0.077582173449352,Flow Percentiles,Recession,1350,1350
Q40,concavity,0.117959379412303,0.0366852590671964,Flow Percentiles,Recession,1350,1350
Q40,annual_runoff_ratio,0.827314888313567,0.47510387036692,Flow Percentiles,Runoff Ratios,5687,5687
Q40,winter_runoff_ratio,0.786224182231788,0.488695390434932,Flow Percentiles,Runoff Ratios,5687,5687
Q40,spring_runoff_ratio,0.919690341688583,0.374031647230872,Flow Percentiles,Runoff Ratios,5687,5687
Q40,summer_runoff_ratio,0.0864364311636231,0.080691557557175,Flow Percentiles,Runoff Ratios,5687,5687
Q40,fall_runoff_ratio,0.515470998782737,0.371829668267924,Flow Percentiles,Runoff Ratios,5687,5687
Q40,elasticity,-0.701613827732789,-0.0758619123638715,Flow Percentiles,Elasticity,5687,5687
Q40,qp_slope_sd,0.00682981633652886,0.00544227046859844,Flow Percentiles,Q-P Seasonality,5687,5687
Q40,qp_bimodality,-0.895324387962557,-0.231314001366561,Flow Percentiles,Q-P Seasonality,5687,5687
Q40,avg_storage,-0.0172932540290781,-0.124229551895052,Flow Percentiles,Average Storage,5687,5687
Q50,Qann,0.985966953556694,0.758823383767235,Flow Percentiles,Flow Volume,5691,5691
Q50,Qwin,0.785171040373796,0.611586911363835,Flow Percentiles,Flow Volume,5691,5691
Q50,Qspr,1.15730780551893,0.478835269753924,Flow Percentiles,Flow Volume,5691,5691
Q50,Qsum,0.517876084335397,0.411842038779489,Flow Percentiles,Flow Volume,5691,5691
Q50,Qfal,0.70525018743432,0.41656972314837,Flow Percentiles,Flow Volume,5691,5691
Q50,Q1,0.664754881812591,0.226498432600368,Flow Percentiles,Flow Percentiles,5691,5691
Q50,Q5,0.738440706048322,0.293049257432269,Flow Percentiles,Flow Percentiles,5691,5691
Q50,Q10,0.795535463077196,0.389471881715884,Flow Percentiles,Flow Percentiles,5691,5691
Q50,Q20,0.874300986536488,0.54275369476734,Flow Percentiles,Flow Percentiles,5691,5691
Q50,Q25,0.910734645178113,0.626130408160211,Flow Percentiles,Flow Percentiles,5691,5691
Q50,Q30,0.939621959305605,0.707764034844584,Flow Percentiles,Flow Percentiles,5691,5691
Q50,Q40,0.982158590045652,0.884675901160616,Flow Percentiles,Flow Percentiles,5691,5691
Q50,Q60,0.99592098374847,0.874239329936372,Flow Percentiles,Flow Percentiles,5691,5691
Q50,Q70,0.97388899645491,0.685077539888663,Flow Percentiles,Flow Percentiles,5691,5691
Q50,Q75,0.963515302665304,0.605121032312557,Flow Percentiles,Flow Percentiles,5691,5691
Q50,Q80,0.952139323347447,0.585552539450308,Flow Percentiles,Flow Percentiles,5691,5691
Q50,Q90,0.932917761527307,0.483039309350518,Flow Percentiles,Flow Percentiles,5691,5691
Q50,Q95,0.903059618066604,0.425869638947262,Flow Percentiles,Flow Percentiles,5691,5691
Q50,Q99,0.790475930233554,0.297655088614167,Flow Percentiles,Flow Percentiles,5691,5691
Q50,Q95.Q10,0.868648777645326,0.351499482659368,Flow Percentiles,Flow Percentiles,5691,5691
Q50,FDCall,0.241556844424853,0.0503371597176515,Flow Percentiles,FDC,5691,5691
Q50,FDC90th,0.119928449698384,-0.0245927189610235,Flow Percentiles,FDC,5690,5690
Q50,FDCmid,0.177832579887591,0.0455588976172631,Flow Percentiles,FDC,5691,5691
Q50,flashinessRB,-0.103605693660884,-0.0329411540114707,Flow Percentiles,Flashiness,5691,5691
Q50,D5_day,-0.652800588356412,-0.162387585953745,Flow Percentiles,Flow Timing,5691,5691
Q50,D10_day,-0.720327375976116,-0.133607125432407,Flow Percentiles,Flow Timing,5691,5691
Q50,D20_day,-0.657874838322202,-0.0798218702337625,Flow Percentiles,Flow Timing,5691,5691
Q50,D30_day,-0.594469483011853,-0.122225076817226,Flow Percentiles,Flow Timing,5691,5691
Q50,D40_day,-0.545274357516284,-0.10918353007281,Flow Percentiles,Flow Timing,5691,5691
Q50,D50_day,-0.514604560283434,-0.0648866563209942,Flow Percentiles,Flow Timing,5691,5691
Q50,D60_day,-0.472957426222255,0.00237477381645741,Flow Percentiles,Flow Timing,5691,5691
Q50,D70_day,-0.393926138259398,0.131499247043018,Flow Percentiles,Flow Timing,5691,5691
Q50,D80_day,-0.238591218698978,0.262000983458848,Flow Percentiles,Flow Timing,5691,5691
Q50,D90_day,0.0294563747651253,0.284111544526533,Flow Percentiles,Flow Timing,5691,5691
Q50,D95_day,0.182754361266547,0.24047234930721,Flow Percentiles,Flow Timing,5691,5691
Q50,D25_to_D75,0.602464976272763,0.289497814381405,Flow Percentiles,Flow Timing,5691,5691
Q50,Dmax,-0.650218781884113,-0.0025767753084371,Flow Percentiles,Flow Timing,5691,5691
Q50,n_high_pulses_year,0.319260277683633,0,Flow Percentiles,Pulse Metrics,5691,5691
Q50,n_low_pulses_year,0.231394755184614,0,Flow Percentiles,Pulse Metrics,5691,5691
Q50,n_high_pulses_all,0.417749343179743,0.118281382236576,Flow Percentiles,Pulse Metrics,5691,5691
Q50,n_low_pulses_all,0.378782207999596,0,Flow Percentiles,Pulse Metrics,5691,5691
Q50,dur_high_pulses_year,-0.237006655378175,0,Flow Percentiles,Pulse Metrics,5691,5691
Q50,dur_low_pulses_year,-0.087811351392515,0,Flow Percentiles,Pulse Metrics,5634,5634
Q50,dur_high_pulses_all,-0.217852541855502,0.0332034478810091,Flow Percentiles,Pulse Metrics,5691,5691
Q50,dur_low_pulses_all,-0.147658975166846,-0.11647335361346,Flow Percentiles,Pulse Metrics,5378,5378
Q50,TQmean,0.686762498695237,0.360372083925649,Flow Percentiles,Pulse Metrics,5691,5691
Q50,Flow_Reversals_annual,0.0722779427645858,0.0695004421069302,Flow Percentiles,Flow Reversals,5691,5691
Q50,Flow_Reversals_winter,-0.0399328384922043,0,Flow Percentiles,Flow Reversals,5691,5691
Q50,Flow_Reversals_spring,0.0340288310666244,0,Flow Percentiles,Flow Reversals,5691,5691
Q50,Flow_Reversals_summer,0.175511353479498,0,Flow Percentiles,Flow Reversals,5691,5691
Q50,Flow_Reversals_fall,0.0976992298607776,0,Flow Percentiles,Flow Reversals,5691,5691
Q50,BFI_Eckhardt,0.304877559495745,0.127712951357563,Flow Percentiles,Baseflow,5691,5691
Q50,BFI_LyneHollick,0.227869883484742,0.108906534465991,Flow Percentiles,Baseflow,5691,5691
Q50,log_a_pointcloud,-1.35779927268278,-0.0713034236976355,Flow Percentiles,Recession,974,974
Q50,log_a_events,-1.32115359588216,-0.3325704151854,Flow Percentiles,Recession,1350,1350
Q50,b_pointcloud,0.667720350506479,0.0400692816283556,Flow Percentiles,Recession,974,974
Q50,b_events,0.615001721167723,0.0561801282229352,Flow Percentiles,Recession,1350,1350
Q50,concavity,0.0768861207027099,0.0258311687454466,Flow Percentiles,Recession,1350,1350
Q50,annual_runoff_ratio,0.83609778820864,0.464383993252418,Flow Percentiles,Runoff Ratios,5687,5687
Q50,winter_runoff_ratio,0.805433302562013,0.454074977527736,Flow Percentiles,Runoff Ratios,5687,5687
Q50,spring_runoff_ratio,0.941012405559076,0.374539448735968,Flow Percentiles,Runoff Ratios,5687,5687
Q50,summer_runoff_ratio,0.0853748904148658,0.0750977049644534,Flow Percentiles,Runoff Ratios,5687,5687
Q50,fall_runoff_ratio,0.506347148982894,0.345552275846129,Flow Percentiles,Runoff Ratios,5687,5687
Q50,elasticity,-0.655172717601219,-0.0615687872471076,Flow Percentiles,Elasticity,5687,5687
Q50,qp_slope_sd,0.00682026845249196,0.00484704194665449,Flow Percentiles,Q-P Seasonality,5687,5687
Q50,qp_bimodality,-0.93479850838026,-0.284381064541835,Flow Percentiles,Q-P Seasonality,5687,5687
Q50,avg_storage,-0.00774195635228327,-0.118025938974777,Flow Percentiles,Average Storage,5687,5687
Q60,Qann,1.00442053343373,0.869188300838233,Flow Percentiles,Flow Volume,5691,5691
Q60,Qwin,0.832920109546938,0.680030184286789,Flow Percentiles,Flow Volume,5691,5691
Q60,Qspr,1.19336278842731,0.549455229009144,Flow Percentiles,Flow Volume,5691,5691
Q60,Qsum,0.528253376232988,0.474565240595731,Flow Percentiles,Flow Volume,5691,5691
Q60,Qfal,0.720392195632568,0.463870193596111,Flow Percentiles,Flow Volume,5691,5691
Q60,Q1,0.596607876655939,0.205149013929055,Flow Percentiles,Flow Percentiles,5691,5691
Q60,Q5,0.672342562876657,0.265530784130766,Flow Percentiles,Flow Percentiles,5691,5691
Q60,Q10,0.729564328163924,0.358222727199191,Flow Percentiles,Flow Percentiles,5691,5691
Q60,Q20,0.820984055893127,0.501383815184329,Flow Percentiles,Flow Percentiles,5691,5691
Q60,Q25,0.864041954625422,0.584616524174894,Flow Percentiles,Flow Percentiles,5691,5691
Q60,Q30,0.899121493327413,0.671329220325301,Flow Percentiles,Flow Percentiles,5691,5691
Q60,Q40,0.956849039494529,0.87120617197989,Flow Percentiles,Flow Percentiles,5691,5691
Q60,Q50,0.990179481862178,1.04192944521128,Flow Percentiles,Flow Percentiles,5691,5691
Q60,Q70,0.987872701778781,0.814487686596883,Flow Percentiles,Flow Percentiles,5691,5691
Q60,Q75,0.981797013542307,0.726082160382513,Flow Percentiles,Flow Percentiles,5691,5691
Q60,Q80,0.977765553910247,0.709606932542087,Flow Percentiles,Flow Percentiles,5691,5691
Q60,Q90,0.966909295696332,0.589217852638555,Flow Percentiles,Flow Percentiles,5691,5691
Q60,Q95,0.942479803182039,0.514345962818915,Flow Percentiles,Flow Percentiles,5691,5691
Q60,Q99,0.831765050747943,0.334915890948734,Flow Percentiles,Flow Percentiles,5691,5691
Q60,Q95.Q10,0.913555838018819,0.442320319437032,Flow Percentiles,Flow Percentiles,5691,5691
Q60,FDCall,0.184494306587409,0.031707706731515,Flow Percentiles,FDC,5691,5691
Q60,FDC90th,0.103270231553673,-0.0270297568302164,Flow Percentiles,FDC,5690,5690
Q60,FDCmid,0.121569949808746,0.0112144060112382,Flow Percentiles,FDC,5691,5691
Q60,flashinessRB,-0.0803001901166985,-0.0266656786128451,Flow Percentiles,Flashiness,5691,5691
Q60,D5_day,-0.563149125204918,-0.154284287088255,Flow Percentiles,Flow Timing,5691,5691
Q60,D10_day,-0.650995338187184,-0.117867562539834,Flow Percentiles,Flow Timing,5691,5691
Q60,D20_day,-0.634369751905999,-0.0611805968912496,Flow Percentiles,Flow Timing,5691,5691
Q60,D30_day,-0.587408790754478,-0.101413775088365,Flow Percentiles,Flow Timing,5691,5691
Q60,D40_day,-0.555174704500988,-0.0925428169210544,Flow Percentiles,Flow Timing,5691,5691
Q60,D50_day,-0.537324670862291,-0.0487527214433028,Flow Percentiles,Flow Timing,5691,5691
Q60,D60_day,-0.510305641192364,0.025836919574497,Flow Percentiles,Flow Timing,5691,5691
Q60,D70_day,-0.443893087901731,0.159882573013706,Flow Percentiles,Flow Timing,5691,5691
Q60,D80_day,-0.298298530227262,0.2970935119483,Flow Percentiles,Flow Timing,5691,5691
Q60,D90_day,-0.0370887667233986,0.302744551029821,Flow Percentiles,Flow Timing,5691,5691
Q60,D95_day,0.119223960030754,0.248946380805777,Flow Percentiles,Flow Timing,5691,5691
Q60,D25_to_D75,0.513673496308192,0.294204191425481,Flow Percentiles,Flow Timing,5691,5691
Q60,Dmax,-0.687924352747989,0,Flow Percentiles,Flow Timing,5691,5691
Q60,n_high_pulses_year,0.307513782573009,0,Flow Percentiles,Pulse Metrics,5691,5691
Q60,n_low_pulses_year,0.172211890741825,0,Flow Percentiles,Pulse Metrics,5691,5691
Q60,n_high_pulses_all,0.409763832394123,0.238231558877497,Flow Percentiles,Pulse Metrics,5691,5691
Q60,n_low_pulses_all,0.334081030805619,0,Flow Percentiles,Pulse Metrics,5691,5691
Q60,dur_high_pulses_year,-0.230813218114078,0,Flow Percentiles,Pulse Metrics,5691,5691
Q60,dur_low_pulses_year,-0.0516864644612439,0,Flow Percentiles,Pulse Metrics,5634,5634
Q60,dur_high_pulses_all,-0.221401697700727,0.0386245977000693,Flow Percentiles,Pulse Metrics,5691,5691
Q60,dur_low_pulses_all,-0.122305833438625,-0.112618581758873,Flow Percentiles,Pulse Metrics,5378,5378
Q60,TQmean,0.671989168412454,0.474152733555025,Flow Percentiles,Pulse Metrics,5691,5691
Q60,Flow_Reversals_annual,0.045914813386581,0.0742811733067942,Flow Percentiles,Flow Reversals,5691,5691
Q60,Flow_Reversals_winter,-0.0612193539565848,0,Flow Percentiles,Flow Reversals,5691,5691
Q60,Flow_Reversals_spring,0.0113169803307682,0,Flow Percentiles,Flow Reversals,5691,5691
Q60,Flow_Reversals_summer,0.147850459199293,0,Flow Percentiles,Flow Reversals,5691,5691
Q60,Flow_Reversals_fall,0.0810199491821096,0,Flow Percentiles,Flow Reversals,5691,5691
Q60,BFI_Eckhardt,0.245892014055928,0.12028169627594,Flow Percentiles,Baseflow,5691,5691
Q60,BFI_LyneHollick,0.176325636884333,0.0914634094713088,Flow Percentiles,Baseflow,5691,5691
Q60,log_a_pointcloud,-1.23277357336022,-0.058663028134204,Flow Percentiles,Recession,974,974
Q60,log_a_events,-1.22834690502311,-0.338118958870989,Flow Percentiles,Recession,1350,1350
Q60,b_pointcloud,0.553308114028008,0.0297674787774008,Flow Percentiles,Recession,974,974
Q60,b_events,0.518650114688591,0.0342660485190722,Flow Percentiles,Recession,1350,1350
Q60,concavity,0.0451683986360583,0.0270175891814724,Flow Percentiles,Recession,1350,1350
Q60,annual_runoff_ratio,0.857959950004002,0.528304527332017,Flow Percentiles,Runoff Ratios,5687,5687
Q60,winter_runoff_ratio,0.8115158403577,0.467020278850253,Flow Percentiles,Runoff Ratios,5687,5687
Q60,spring_runoff_ratio,0.971853160553875,0.437133485858905,Flow Percentiles,Runoff Ratios,5687,5687
Q60,summer_runoff_ratio,0.0867783035384201,0.082897111818811,Flow Percentiles,Runoff Ratios,5687,5687
Q60,fall_runoff_ratio,0.504793616124632,0.378784278447723,Flow Percentiles,Runoff Ratios,5687,5687
Q60,elasticity,-0.624938249725334,-0.0581487880731756,Flow Percentiles,Elasticity,5687,5687
Q60,qp_slope_sd,0.00772595323441627,0.00624875808059651,Flow Percentiles,Q-P Seasonality,5687,5687
Q60,qp_bimodality,-0.941453571411441,-0.345648276587959,Flow Percentiles,Q-P Seasonality,5687,5687
Q60,avg_storage,0.00601115391291227,-0.134756913897622,Flow Percentiles,Average Storage,5687,5687
Q70,Qann,1.03452855197743,1.05589469126632,Flow Percentiles,Flow Volume,5691,5691
Q70,Qwin,0.882548866592799,0.777759200252613,Flow Percentiles,Flow Volume,5691,5691
Q70,Qspr,1.25229176241538,0.723359517294022,Flow Percentiles,Flow Volume,5691,5691
Q70,Qsum,0.54409237987308,0.579893254616029,Flow Percentiles,Flow Volume,5691,5691
Q70,Qfal,0.72138587657518,0.489745071898356,Flow Percentiles,Flow Volume,5691,5691
Q70,Q1,0.534090308005196,0.191319331306597,Flow Percentiles,Flow Percentiles,5691,5691
Q70,Q5,0.60581078323523,0.251192808133659,Flow Percentiles,Flow Percentiles,5691,5691
Q70,Q10,0.663366406873545,0.33688977405804,Flow Percentiles,Flow Percentiles,5691,5691
Q70,Q20,0.765473070452322,0.488412299704265,Flow Percentiles,Flow Percentiles,5691,5691
Q70,Q25,0.808749867155957,0.577557492053164,Flow Percentiles,Flow Percentiles,5691,5691
Q70,Q30,0.849137560903385,0.666599074728971,Flow Percentiles,Flow Percentiles,5691,5691
Q70,Q40,0.921618637828984,0.876651589667199,Flow Percentiles,Flow Percentiles,5691,5691
Q70,Q50,0.968739611532916,1.09080049098686,Flow Percentiles,Flow Percentiles,5691,5691
Q70,Q60,0.996393210063777,1.10127865924975,Flow Percentiles,Flow Percentiles,5691,5691
Q70,Q75,1.00183351879984,0.916606483049503,Flow Percentiles,Flow Percentiles,5691,5691
Q70,Q80,1.0028085189231,0.908330690524986,Flow Percentiles,Flow Percentiles,5691,5691
Q70,Q90,1.00837814756763,0.780847295815026,Flow Percentiles,Flow Percentiles,5691,5691
Q70,Q95,0.994332892851827,0.687049920527428,Flow Percentiles,Flow Percentiles,5691,5691
Q70,Q99,0.887320481301146,0.435281559720843,Flow Percentiles,Flow Percentiles,5691,5691
Q70,Q95.Q10,0.972053717058477,0.605717337223889,Flow Percentiles,Flow Percentiles,5691,5691
Q70,FDCall,0.129345718483004,0.0104172478981654,Flow Percentiles,FDC,5691,5691
Q70,FDC90th,0.087693925262836,-0.0255157453160542,Flow Percentiles,FDC,5690,5690
Q70,FDCmid,0.071798667526998,-0.0271305699294397,Flow Percentiles,FDC,5691,5691
Q70,flashinessRB,-0.0589543780813251,-0.0153199215614878,Flow Percentiles,Flashiness,5691,5691
Q70,D5_day,-0.465048830403342,-0.102280061172328,Flow Percentiles,Flow Timing,5691,5691
Q70,D10_day,-0.559818669800745,-0.0601592230774648,Flow Percentiles,Flow Timing,5691,5691
Q70,D20_day,-0.58206768079034,0,Flow Percentiles,Flow Timing,5691,5691
Q70,D30_day,-0.553822456713832,-0.0567775445880115,Flow Percentiles,Flow Timing,5691,5691
Q70,D40_day,-0.539827850603314,-0.0440597690823696,Flow Percentiles,Flow Timing,5691,5691
Q70,D50_day,-0.540572095979276,0,Flow Percentiles,Flow Timing,5691,5691
Q70,D60_day,-0.533397737738871,0.0718518130106966,Flow Percentiles,Flow Timing,5691,5691
Q70,D70_day,-0.482895995994648,0.194126513043553,Flow Percentiles,Flow Timing,5691,5691
Q70,D80_day,-0.35160138710369,0.30899623421221,Flow Percentiles,Flow Timing,5691,5691
Q70,D90_day,-0.110116945403918,0.294368408991907,Flow Percentiles,Flow Timing,5691,5691
Q70,D95_day,0.0441521640284659,0.230505891804707,Flow Percentiles,Flow Timing,5691,5691
Q70,D25_to_D75,0.4064085712267,0.261355852023723,Flow Percentiles,Flow Timing,5691,5691
Q70,Dmax,-0.704350955515684,0.0174643428880883,Flow Percentiles,Flow Timing,5691,5691
Q70,n_high_pulses_year,0.280871333452724,0,Flow Percentiles,Pulse Metrics,5691,5691
Q70,n_low_pulses_year,0.118882335406236,0,Flow Percentiles,Pulse Metrics,5691,5691
Q70,n_high_pulses_all,0.395632200388977,0.363922450256217,Flow Percentiles,Pulse Metrics,5691,5691
Q70,n_low_pulses_all,0.285112452890071,0,Flow Percentiles,Pulse Metrics,5691,5691
Q70,dur_high_pulses_year,-0.218541909559384,0,Flow Percentiles,Pulse Metrics,5691,5691
Q70,dur_low_pulses_year,-0.0216299473529739,0,Flow Percentiles,Pulse Metrics,5634,5634
Q70,dur_high_pulses_all,-0.213204764129326,0.0506963787504661,Flow Percentiles,Pulse Metrics,5691,5691
Q70,dur_low_pulses_all,-0.0990815970663979,-0.109264003136029,Flow Percentiles,Pulse Metrics,5378,5378
Q70,TQmean,0.610192527325075,0.555300210716832,Flow Percentiles,Pulse Metrics,5691,5691
Q70,Flow_Reversals_annual,0.0259208766605987,0.0918740716759596,Flow Percentiles,Flow Reversals,5691,5691
Q70,Flow_Reversals_winter,-0.084341438758712,0,Flow Percentiles,Flow Reversals,5691,5691
Q70,Flow_Reversals_spring,-0.00221212178902263,0,Flow Percentiles,Flow Reversals,5691,5691
Q70,Flow_Reversals_summer,0.114232255909275,0,Flow Percentiles,Flow Reversals,5691,5691
Q70,Flow_Reversals_fall,0.0706340231135193,0,Flow Percentiles,Flow Reversals,5691,5691
Q70,BFI_Eckhardt,0.182511746934809,0.101327691968279,Flow Percentiles,Baseflow,5691,5691
Q70,BFI_LyneHollick,0.116787937041338,0.0701154479719063,Flow Percentiles,Baseflow,5691,5691
Q70,log_a_pointcloud,-1.1118304216842,-0.0591841248889627,Flow Percentiles,Recession,974,974
Q70,log_a_events,-1.12205894840897,-0.387792215993618,Flow Percentiles,Recession,1350,1350
Q70,b_pointcloud,0.468379582264584,0.0166217072164384,Flow Percentiles,Recession,974,974
Q70,b_events,0.441155322907882,-0.00268567089684126,Flow Percentiles,Recession,1350,1350
Q70,concavity,0.0114834573483146,0.00203382855293697,Flow Percentiles,Recession,1350,1350
Q70,annual_runoff_ratio,0.885781572953111,0.651327976054869,Flow Percentiles,Runoff Ratios,5687,5687
Q70,winter_runoff_ratio,0.809102181119103,0.527939159961,Flow Percentiles,Runoff Ratios,5687,5687
Q70,spring_runoff_ratio,1.01391404128797,0.519992753209354,Flow Percentiles,Runoff Ratios,5687,5687
Q70,summer_runoff_ratio,0.0888248343527143,0.099310271759972,Flow Percentiles,Runoff Ratios,5687,5687
Q70,fall_runoff_ratio,0.493148944287761,0.408755667453064,Flow Percentiles,Runoff Ratios,5687,5687
